date_de_tirage;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;source_donnees
01/06/2011;30;45;32;25;26;5;moderne_format
04/06/2011;35;4;27;15;3;2;moderne_format
06/06/2011;10;30;45;22;13;1;moderne_format
08/06/2011;20;16;40;11;24;5;moderne_format
11/06/2011;39;32;44;37;5;5;moderne_format
13/06/2011;22;3;18;17;28;6;moderne_format
15/06/2011;47;41;9;37;36;8;moderne_format
18/06/2011;9;12;43;46;33;10;moderne_format
20/06/2011;27;2;23;8;36;9;moderne_format
22/06/2011;33;21;26;28;22;5;moderne_format
25/06/2011;39;43;10;17;6;3;moderne_format
27/06/2011;43;5;14;20;12;3;moderne_format
29/06/2011;38;11;37;1;18;4;moderne_format
02/07/2011;49;11;26;1;7;5;moderne_format
04/07/2011;14;46;31;25;37;4;moderne_format
06/07/2011;9;33;10;24;3;6;moderne_format
09/07/2011;15;4;31;45;44;6;moderne_format
11/07/2011;7;43;23;48;47;9;moderne_format
13/07/2011;4;46;41;12;16;6;moderne_format
16/07/2011;27;35;42;18;37;3;moderne_format
18/07/2011;19;5;38;47;26;7;moderne_format
20/07/2011;26;45;18;23;6;6;moderne_format
23/07/2011;43;32;18;13;46;5;moderne_format
25/07/2011;38;22;3;11;41;7;moderne_format
27/07/2011;6;11;7;5;4;10;moderne_format
30/07/2011;8;41;20;46;12;1;moderne_format
01/08/2011;32;37;43;10;25;3;moderne_format
03/08/2011;20;4;19;17;5;10;moderne_format
06/08/2011;17;13;15;4;39;4;moderne_format
08/08/2011;18;12;1;26;30;9;moderne_format
10/08/2011;28;4;27;29;38;2;moderne_format
13/08/2011;3;13;4;41;5;9;moderne_format
15/08/2011;23;3;8;4;1;8;moderne_format
17/08/2011;8;49;29;45;3;9;moderne_format
20/08/2011;21;40;49;31;22;4;moderne_format
22/08/2011;40;36;38;44;17;1;moderne_format
24/08/2011;3;36;47;4;17;4;moderne_format
27/08/2011;27;21;19;13;45;2;moderne_format
29/08/2011;46;30;12;3;10;2;moderne_format
31/08/2011;7;42;39;9;5;3;moderne_format
03/09/2011;42;41;7;13;47;5;moderne_format
05/09/2011;7;17;22;10;23;5;moderne_format
07/09/2011;13;40;41;3;12;7;moderne_format
10/09/2011;15;1;28;24;10;5;moderne_format
12/09/2011;13;45;18;32;30;2;moderne_format
14/09/2011;14;42;5;16;11;3;moderne_format
17/09/2011;15;40;1;23;2;4;moderne_format
19/09/2011;13;1;27;48;35;7;moderne_format
21/09/2011;40;20;46;19;16;4;moderne_format
24/09/2011;36;4;41;33;40;6;moderne_format
26/09/2011;11;44;33;4;49;9;moderne_format
28/09/2011;16;42;36;3;8;3;moderne_format
01/10/2011;25;38;14;32;15;3;moderne_format
03/10/2011;40;28;27;12;4;1;moderne_format
05/10/2011;20;2;7;42;27;5;moderne_format
08/10/2011;31;44;21;30;22;7;moderne_format
10/10/2011;15;47;16;45;3;7;moderne_format
12/10/2011;12;9;20;30;25;5;moderne_format
15/10/2011;13;37;27;5;39;3;moderne_format
17/10/2011;14;13;18;4;48;10;moderne_format
19/10/2011;38;35;23;3;44;8;moderne_format
22/10/2011;45;44;32;29;6;7;moderne_format
24/10/2011;15;18;17;5;31;7;moderne_format
26/10/2011;35;6;2;3;20;1;moderne_format
29/10/2011;12;17;46;42;38;8;moderne_format
31/10/2011;24;13;47;37;21;7;moderne_format
02/11/2011;2;38;44;35;42;9;moderne_format
05/11/2011;38;2;13;32;20;10;moderne_format
07/11/2011;18;47;11;2;30;5;moderne_format
09/11/2011;17;8;23;12;37;2;moderne_format
12/11/2011;44;48;13;33;12;7;moderne_format
14/11/2011;25;43;18;22;3;7;moderne_format
16/11/2011;37;41;27;17;12;10;moderne_format
19/11/2011;45;37;22;33;34;5;moderne_format
21/11/2011;46;33;31;49;18;1;moderne_format
23/11/2011;39;16;6;10;21;5;moderne_format
26/11/2011;47;31;16;3;39;1;moderne_format
28/11/2011;11;24;1;15;2;9;moderne_format
30/11/2011;29;2;42;49;4;2;moderne_format
03/12/2011;31;6;49;34;26;1;moderne_format
05/12/2011;43;47;38;36;30;5;moderne_format
07/12/2011;32;35;31;48;8;1;moderne_format
10/12/2011;14;43;26;30;28;8;moderne_format
12/12/2011;48;29;1;25;16;1;moderne_format
14/12/2011;42;14;21;33;48;1;moderne_format
17/12/2011;41;9;37;38;34;5;moderne_format
19/12/2011;42;23;13;35;26;5;moderne_format
21/12/2011;27;42;33;45;37;2;moderne_format
24/12/2011;7;10;28;11;12;8;moderne_format
26/12/2011;36;43;42;23;28;4;moderne_format
28/12/2011;39;41;16;31;36;5;moderne_format
31/12/2011;32;35;17;28;2;2;moderne_format
02/01/2012;3;36;30;16;24;9;moderne_format
04/01/2012;10;23;2;43;34;5;moderne_format
07/01/2012;1;6;12;10;8;8;moderne_format
09/01/2012;34;15;26;25;32;4;moderne_format
11/01/2012;9;7;44;36;23;7;moderne_format
14/01/2012;1;38;19;49;29;8;moderne_format
16/01/2012;39;36;29;47;38;8;moderne_format
18/01/2012;21;9;33;13;42;4;moderne_format
21/01/2012;36;23;1;31;17;4;moderne_format
23/01/2012;39;44;48;20;25;6;moderne_format
25/01/2012;2;23;8;30;48;5;moderne_format
28/01/2012;23;12;47;15;18;6;moderne_format
30/01/2012;22;40;1;35;32;8;moderne_format
01/02/2012;16;5;49;43;2;7;moderne_format
04/02/2012;38;32;10;17;9;3;moderne_format
06/02/2012;15;49;24;13;29;3;moderne_format
08/02/2012;27;19;12;37;15;3;moderne_format
11/02/2012;11;12;46;32;36;6;moderne_format
13/02/2012;23;9;22;24;36;5;moderne_format
15/02/2012;11;36;10;22;31;1;moderne_format
18/02/2012;49;48;5;17;47;6;moderne_format
20/02/2012;34;31;9;3;35;5;moderne_format
22/02/2012;43;33;39;11;31;10;moderne_format
25/02/2012;8;7;19;4;27;1;moderne_format
27/02/2012;45;41;33;8;23;1;moderne_format
29/02/2012;14;27;11;17;35;4;moderne_format
03/03/2012;2;24;3;39;27;8;moderne_format
05/03/2012;31;30;28;34;17;3;moderne_format
07/03/2012;6;39;31;22;16;7;moderne_format
10/03/2012;2;40;4;44;37;5;moderne_format
12/03/2012;48;25;16;46;14;10;moderne_format
14/03/2012;13;7;31;36;43;9;moderne_format
17/03/2012;32;14;49;23;13;1;moderne_format
19/03/2012;10;28;4;11;15;4;moderne_format
21/03/2012;8;14;43;37;48;5;moderne_format
24/03/2012;48;8;18;13;11;8;moderne_format
26/03/2012;36;14;49;29;13;6;moderne_format
28/03/2012;15;20;45;17;4;9;moderne_format
31/03/2012;16;25;1;26;2;9;moderne_format
02/04/2012;33;23;3;19;39;2;moderne_format
04/04/2012;36;40;27;38;11;8;moderne_format
07/04/2012;46;19;45;42;47;8;moderne_format
09/04/2012;26;14;31;33;2;10;moderne_format
11/04/2012;49;27;15;29;19;1;moderne_format
14/04/2012;1;22;45;40;3;1;moderne_format
16/04/2012;2;21;13;1;16;2;moderne_format
18/04/2012;34;5;3;20;24;3;moderne_format
21/04/2012;41;3;48;31;18;10;moderne_format
23/04/2012;33;9;34;45;24;6;moderne_format
25/04/2012;44;15;20;30;29;7;moderne_format
28/04/2012;48;22;10;2;37;4;moderne_format
30/04/2012;39;22;32;18;4;4;moderne_format
02/05/2012;35;26;29;3;38;1;moderne_format
05/05/2012;21;10;37;8;11;9;moderne_format
07/05/2012;21;13;26;46;12;10;moderne_format
09/05/2012;36;26;18;41;32;4;moderne_format
12/05/2012;6;34;22;20;19;5;moderne_format
14/05/2012;26;11;3;22;43;6;moderne_format
16/05/2012;21;49;22;15;31;1;moderne_format
19/05/2012;11;23;48;24;42;2;moderne_format
21/05/2012;37;45;23;19;7;10;moderne_format
23/05/2012;19;1;35;49;3;9;moderne_format
26/05/2012;27;47;40;41;29;7;moderne_format
28/05/2012;30;42;38;15;41;3;moderne_format
30/05/2012;9;30;13;17;5;3;moderne_format
02/06/2012;26;9;34;39;22;1;moderne_format
04/06/2012;38;42;35;43;40;4;moderne_format
06/06/2012;21;23;12;24;13;6;moderne_format
09/06/2012;13;25;14;18;20;6;moderne_format
11/06/2012;20;6;16;4;29;1;moderne_format
13/06/2012;33;48;20;8;3;10;moderne_format
16/06/2012;14;31;1;39;27;6;moderne_format
18/06/2012;37;5;7;16;38;3;moderne_format
20/06/2012;36;33;15;41;47;5;moderne_format
23/06/2012;41;12;6;47;27;3;moderne_format
25/06/2012;27;11;40;10;13;7;moderne_format
27/06/2012;22;41;5;1;11;7;moderne_format
30/06/2012;13;45;1;42;12;4;moderne_format
02/07/2012;2;15;7;46;6;5;moderne_format
04/07/2012;13;40;37;17;39;6;moderne_format
07/07/2012;5;30;17;1;44;1;moderne_format
09/07/2012;15;38;41;45;26;3;moderne_format
11/07/2012;23;20;30;21;36;9;moderne_format
14/07/2012;22;44;40;5;41;6;moderne_format
16/07/2012;3;32;6;19;37;2;moderne_format
18/07/2012;26;25;4;28;32;5;moderne_format
21/07/2012;22;3;1;44;40;3;moderne_format
23/07/2012;40;31;38;23;28;3;moderne_format
25/07/2012;17;16;14;32;36;6;moderne_format
28/07/2012;29;4;6;39;7;3;moderne_format
30/07/2012;35;6;38;4;13;3;moderne_format
01/08/2012;33;45;17;30;11;6;moderne_format
04/08/2012;29;49;34;26;25;6;moderne_format
06/08/2012;12;7;10;34;47;7;moderne_format
08/08/2012;32;35;42;11;1;4;moderne_format
11/08/2012;7;1;10;45;44;9;moderne_format
13/08/2012;49;25;12;16;4;4;moderne_format
15/08/2012;13;24;2;15;19;5;moderne_format
18/08/2012;25;26;42;12;2;7;moderne_format
20/08/2012;45;26;33;27;11;2;moderne_format
22/08/2012;14;13;18;33;22;7;moderne_format
25/08/2012;9;13;2;29;10;9;moderne_format
27/08/2012;18;32;40;7;8;5;moderne_format
29/08/2012;20;29;26;11;8;9;moderne_format
01/09/2012;28;5;22;25;13;10;moderne_format
03/09/2012;34;27;22;18;37;3;moderne_format
05/09/2012;37;8;1;26;10;4;moderne_format
08/09/2012;9;22;43;34;15;4;moderne_format
10/09/2012;19;28;43;3;25;9;moderne_format
12/09/2012;32;1;49;12;38;8;moderne_format
15/09/2012;17;21;43;37;15;2;moderne_format
17/09/2012;16;25;14;7;17;7;moderne_format
19/09/2012;49;5;34;27;41;7;moderne_format
22/09/2012;17;23;37;44;25;9;moderne_format
24/09/2012;41;18;40;1;21;6;moderne_format
26/09/2012;42;29;38;12;46;9;moderne_format
29/09/2012;21;18;47;10;7;1;moderne_format
01/10/2012;34;2;40;29;41;6;moderne_format
03/10/2012;16;44;25;26;24;1;moderne_format
06/10/2012;27;1;47;30;39;4;moderne_format
08/10/2012;39;32;24;13;27;2;moderne_format
10/10/2012;16;35;37;3;19;3;moderne_format
13/10/2012;41;49;1;35;16;4;moderne_format
15/10/2012;7;23;11;39;44;8;moderne_format
17/10/2012;19;10;32;20;13;2;moderne_format
20/10/2012;34;14;11;24;41;5;moderne_format
22/10/2012;28;25;24;14;41;5;moderne_format
24/10/2012;30;24;5;40;17;7;moderne_format
27/10/2012;29;2;41;47;10;1;moderne_format
29/10/2012;19;16;46;13;38;7;moderne_format
31/10/2012;29;23;41;16;5;1;moderne_format
03/11/2012;15;11;9;22;36;8;moderne_format
05/11/2012;27;14;37;9;33;7;moderne_format
07/11/2012;34;16;21;2;40;7;moderne_format
10/11/2012;19;46;17;3;43;5;moderne_format
12/11/2012;25;45;20;6;48;7;moderne_format
14/11/2012;29;40;39;46;21;8;moderne_format
17/11/2012;8;6;27;37;33;7;moderne_format
19/11/2012;6;41;16;1;3;1;moderne_format
21/11/2012;10;43;6;4;46;10;moderne_format
24/11/2012;18;21;19;5;28;2;moderne_format
26/11/2012;35;15;48;44;9;6;moderne_format
28/11/2012;16;34;28;4;11;1;moderne_format
01/12/2012;19;25;12;45;44;10;moderne_format
03/12/2012;39;25;16;6;11;6;moderne_format
05/12/2012;28;24;36;45;27;8;moderne_format
08/12/2012;22;47;45;24;28;2;moderne_format
10/12/2012;36;16;4;20;47;8;moderne_format
12/12/2012;37;19;32;36;20;4;moderne_format
15/12/2012;26;24;11;33;41;9;moderne_format
17/12/2012;16;27;39;29;32;5;moderne_format
19/12/2012;5;10;25;19;49;8;moderne_format
22/12/2012;47;1;2;34;24;1;moderne_format
24/12/2012;5;12;32;7;47;6;moderne_format
26/12/2012;3;17;31;5;2;9;moderne_format
29/12/2012;45;7;11;37;23;4;moderne_format
31/12/2012;4;47;21;44;36;3;moderne_format
02/01/2013;33;21;37;22;31;4;moderne_format
05/01/2013;30;46;47;6;45;6;moderne_format
07/01/2013;45;31;15;32;48;5;moderne_format
09/01/2013;30;33;22;29;26;9;moderne_format
12/01/2013;13;48;40;6;37;7;moderne_format
14/01/2013;35;30;10;37;7;6;moderne_format
16/01/2013;27;6;16;24;46;5;moderne_format
19/01/2013;22;23;45;42;9;8;moderne_format
21/01/2013;35;7;32;38;22;6;moderne_format
23/01/2013;11;49;36;9;19;6;moderne_format
26/01/2013;18;39;2;23;34;6;moderne_format
28/01/2013;38;29;20;40;28;9;moderne_format
30/01/2013;41;31;40;11;48;5;moderne_format
02/02/2013;45;33;7;6;34;3;moderne_format
04/02/2013;34;33;18;6;30;2;moderne_format
06/02/2013;40;3;7;33;25;1;moderne_format
09/02/2013;23;5;2;47;4;7;moderne_format
11/02/2013;25;42;1;36;45;7;moderne_format
13/02/2013;39;48;19;46;14;2;moderne_format
16/02/2013;19;34;26;27;4;6;moderne_format
18/02/2013;2;13;19;41;5;5;moderne_format
20/02/2013;6;8;42;27;7;1;moderne_format
23/02/2013;47;36;42;30;45;5;moderne_format
25/02/2013;43;18;17;14;46;2;moderne_format
27/02/2013;25;40;21;34;6;7;moderne_format
02/03/2013;18;38;5;22;30;2;moderne_format
04/03/2013;47;1;45;9;30;10;moderne_format
06/03/2013;28;36;42;26;44;4;moderne_format
09/03/2013;49;4;40;11;22;5;moderne_format
11/03/2013;8;16;44;7;49;6;moderne_format
13/03/2013;13;12;34;41;40;7;moderne_format
16/03/2013;16;5;46;33;38;5;moderne_format
18/03/2013;10;20;18;24;32;9;moderne_format
20/03/2013;37;5;1;49;12;7;moderne_format
23/03/2013;17;11;41;9;24;6;moderne_format
25/03/2013;29;25;14;41;10;4;moderne_format
27/03/2013;21;47;24;49;33;3;moderne_format
30/03/2013;26;10;9;30;34;2;moderne_format
01/04/2013;47;16;10;43;27;2;moderne_format
03/04/2013;36;18;37;42;45;8;moderne_format
06/04/2013;15;29;42;1;33;7;moderne_format
08/04/2013;19;6;38;8;37;2;moderne_format
10/04/2013;9;18;3;45;28;5;moderne_format
13/04/2013;23;43;22;41;33;4;moderne_format
15/04/2013;45;20;21;26;46;3;moderne_format
17/04/2013;38;16;32;12;29;8;moderne_format
20/04/2013;28;24;3;42;9;9;moderne_format
22/04/2013;22;16;11;37;14;1;moderne_format
24/04/2013;1;48;13;6;5;9;moderne_format
27/04/2013;17;26;39;19;9;10;moderne_format
29/04/2013;12;21;39;11;27;9;moderne_format
01/05/2013;7;41;31;32;4;9;moderne_format
04/05/2013;6;13;40;45;15;4;moderne_format
06/05/2013;48;13;15;24;23;7;moderne_format
08/05/2013;13;5;43;25;15;10;moderne_format
11/05/2013;26;49;45;3;16;9;moderne_format
13/05/2013;23;29;40;49;15;5;moderne_format
15/05/2013;32;27;8;13;11;4;moderne_format
18/05/2013;4;5;20;7;17;3;moderne_format
20/05/2013;47;27;25;23;9;3;moderne_format
22/05/2013;3;34;2;17;13;9;moderne_format
25/05/2013;42;7;36;13;40;2;moderne_format
27/05/2013;37;15;9;28;13;2;moderne_format
29/05/2013;34;41;48;23;45;7;moderne_format
01/06/2013;21;30;8;7;6;3;moderne_format
03/06/2013;14;4;38;34;25;9;moderne_format
05/06/2013;27;41;23;25;4;1;moderne_format
08/06/2013;19;33;29;32;17;2;moderne_format
10/06/2013;13;15;3;35;32;1;moderne_format
12/06/2013;20;40;46;3;44;4;moderne_format
15/06/2013;32;38;26;4;23;2;moderne_format
17/06/2013;38;39;3;17;1;1;moderne_format
19/06/2013;32;22;17;43;19;1;moderne_format
22/06/2013;21;26;37;16;35;8;moderne_format
24/06/2013;29;5;24;19;10;1;moderne_format
26/06/2013;39;16;19;29;12;8;moderne_format
29/06/2013;23;37;8;14;9;7;moderne_format
01/07/2013;5;31;21;37;38;6;moderne_format
03/07/2013;36;2;7;25;39;4;moderne_format
06/07/2013;13;35;30;44;12;2;moderne_format
08/07/2013;44;8;24;25;26;5;moderne_format
10/07/2013;31;37;24;39;14;7;moderne_format
13/07/2013;31;21;37;10;28;8;moderne_format
15/07/2013;34;7;43;33;44;9;moderne_format
17/07/2013;16;8;17;48;31;4;moderne_format
20/07/2013;48;28;9;17;30;7;moderne_format
22/07/2013;12;32;29;7;38;1;moderne_format
24/07/2013;27;37;19;36;44;3;moderne_format
27/07/2013;35;44;29;37;10;4;moderne_format
29/07/2013;4;34;40;35;36;5;moderne_format
31/07/2013;28;31;23;41;8;7;moderne_format
03/08/2013;44;22;33;27;17;9;moderne_format
05/08/2013;24;39;11;6;43;4;moderne_format
07/08/2013;45;33;16;40;3;4;moderne_format
10/08/2013;19;5;41;15;24;5;moderne_format
12/08/2013;4;11;38;28;21;7;moderne_format
14/08/2013;30;22;5;35;17;2;moderne_format
17/08/2013;43;33;32;26;41;10;moderne_format
19/08/2013;40;25;2;3;46;9;moderne_format
21/08/2013;39;12;38;11;26;10;moderne_format
24/08/2013;39;11;5;29;41;7;moderne_format
26/08/2013;49;1;9;14;25;10;moderne_format
28/08/2013;40;23;30;2;33;1;moderne_format
31/08/2013;26;3;2;33;14;7;moderne_format
02/09/2013;46;16;20;41;8;8;moderne_format
04/09/2013;49;6;25;17;42;6;moderne_format
07/09/2013;25;24;44;11;1;3;moderne_format
09/09/2013;22;23;35;3;5;7;moderne_format
11/09/2013;35;13;7;6;23;2;moderne_format
14/09/2013;49;18;28;24;43;7;moderne_format
16/09/2013;6;15;24;38;26;5;moderne_format
18/09/2013;35;26;45;4;40;3;moderne_format
21/09/2013;41;30;17;26;16;9;moderne_format
23/09/2013;2;11;21;1;36;1;moderne_format
25/09/2013;6;2;44;43;12;5;moderne_format
28/09/2013;34;29;45;1;9;5;moderne_format
30/09/2013;10;26;45;15;28;9;moderne_format
02/10/2013;11;21;39;17;6;7;moderne_format
05/10/2013;9;7;14;27;38;9;moderne_format
07/10/2013;16;31;6;46;15;5;moderne_format
09/10/2013;1;26;18;20;12;2;moderne_format
12/10/2013;24;32;22;4;17;8;moderne_format
14/10/2013;21;35;19;15;33;4;moderne_format
16/10/2013;9;12;40;23;14;8;moderne_format
19/10/2013;33;49;44;8;25;1;moderne_format
21/10/2013;25;32;35;17;36;7;moderne_format
23/10/2013;5;11;20;22;10;3;moderne_format
26/10/2013;40;3;35;42;47;7;moderne_format
28/10/2013;44;32;8;14;23;8;moderne_format
30/10/2013;46;48;14;21;35;1;moderne_format
02/11/2013;7;12;4;13;18;9;moderne_format
04/11/2013;13;18;8;24;15;6;moderne_format
06/11/2013;20;40;30;16;6;3;moderne_format
09/11/2013;39;33;12;30;9;4;moderne_format
11/11/2013;42;48;32;12;16;9;moderne_format
13/11/2013;7;38;16;36;47;6;moderne_format
16/11/2013;38;44;20;29;33;8;moderne_format
18/11/2013;36;46;29;3;28;10;moderne_format
20/11/2013;35;28;46;14;18;1;moderne_format
23/11/2013;4;2;48;12;33;9;moderne_format
25/11/2013;27;15;16;4;42;4;moderne_format
27/11/2013;16;12;45;34;11;9;moderne_format
30/11/2013;19;36;20;40;2;2;moderne_format
02/12/2013;33;34;19;40;36;5;moderne_format
04/12/2013;21;34;27;25;29;3;moderne_format
07/12/2013;17;14;2;8;34;7;moderne_format
09/12/2013;45;33;20;24;6;6;moderne_format
11/12/2013;43;4;39;40;27;8;moderne_format
14/12/2013;46;45;8;30;18;1;moderne_format
16/12/2013;36;31;1;37;33;6;moderne_format
18/12/2013;36;46;38;8;30;1;moderne_format
21/12/2013;24;18;19;33;10;4;moderne_format
23/12/2013;34;29;41;37;18;5;moderne_format
25/12/2013;36;23;45;28;24;3;moderne_format
28/12/2013;1;16;20;32;26;7;moderne_format
30/12/2013;20;22;44;41;11;8;moderne_format
01/01/2014;39;37;34;26;6;7;moderne_format
04/01/2014;1;29;45;6;16;5;moderne_format
06/01/2014;30;29;17;13;19;9;moderne_format
08/01/2014;4;42;29;45;14;8;moderne_format
11/01/2014;35;25;18;8;39;9;moderne_format
13/01/2014;33;3;47;29;20;4;moderne_format
15/01/2014;7;20;35;37;30;6;moderne_format
18/01/2014;43;1;37;47;2;8;moderne_format
20/01/2014;10;1;42;40;35;5;moderne_format
22/01/2014;38;42;1;22;40;7;moderne_format
25/01/2014;18;37;17;14;30;5;moderne_format
27/01/2014;46;19;33;1;48;4;moderne_format
29/01/2014;35;8;6;25;2;8;moderne_format
01/02/2014;21;2;48;41;10;6;moderne_format
03/02/2014;44;33;5;1;13;2;moderne_format
05/02/2014;2;48;16;7;41;8;moderne_format
08/02/2014;6;7;39;38;14;7;moderne_format
10/02/2014;18;11;41;45;17;2;moderne_format
12/02/2014;7;16;48;15;10;7;moderne_format
15/02/2014;33;4;12;49;18;9;moderne_format
17/02/2014;20;32;9;23;1;1;moderne_format
19/02/2014;44;32;25;47;27;7;moderne_format
22/02/2014;30;26;48;32;1;10;moderne_format
24/02/2014;18;8;5;21;38;7;moderne_format
26/02/2014;19;41;5;22;33;1;moderne_format
01/03/2014;17;20;15;5;4;5;moderne_format
03/03/2014;41;40;28;21;36;10;moderne_format
05/03/2014;12;1;32;42;31;1;moderne_format
08/03/2014;35;40;6;46;15;7;moderne_format
10/03/2014;43;16;4;6;30;9;moderne_format
12/03/2014;42;36;1;20;25;10;moderne_format
15/03/2014;5;26;30;15;37;4;moderne_format
17/03/2014;8;33;22;45;19;6;moderne_format
19/03/2014;27;19;5;26;28;9;moderne_format
22/03/2014;20;49;14;26;4;2;moderne_format
24/03/2014;18;41;39;21;37;9;moderne_format
26/03/2014;40;47;38;11;21;6;moderne_format
29/03/2014;19;12;28;29;45;4;moderne_format
31/03/2014;28;6;7;32;2;4;moderne_format
02/04/2014;6;41;28;16;34;4;moderne_format
05/04/2014;40;9;22;13;45;5;moderne_format
07/04/2014;23;42;11;31;13;4;moderne_format
09/04/2014;28;14;39;12;38;10;moderne_format
12/04/2014;5;34;42;16;10;10;moderne_format
14/04/2014;11;7;43;45;14;3;moderne_format
16/04/2014;26;25;12;49;8;1;moderne_format
19/04/2014;22;40;21;12;45;8;moderne_format
21/04/2014;27;9;38;18;20;1;moderne_format
23/04/2014;3;30;10;29;39;10;moderne_format
26/04/2014;2;38;43;14;3;4;moderne_format
28/04/2014;45;32;19;49;36;7;moderne_format
30/04/2014;32;35;19;23;43;10;moderne_format
03/05/2014;16;5;41;11;36;5;moderne_format
05/05/2014;28;16;37;19;2;10;moderne_format
07/05/2014;6;46;47;11;1;5;moderne_format
10/05/2014;37;6;15;21;17;4;moderne_format
12/05/2014;43;33;36;12;2;5;moderne_format
14/05/2014;6;25;21;5;33;1;moderne_format
17/05/2014;48;41;37;32;43;7;moderne_format
19/05/2014;49;41;8;9;40;3;moderne_format
21/05/2014;49;9;35;23;1;1;moderne_format
24/05/2014;40;18;39;24;17;1;moderne_format
26/05/2014;3;8;40;39;32;1;moderne_format
28/05/2014;9;26;8;48;46;7;moderne_format
31/05/2014;16;2;28;40;14;1;moderne_format
02/06/2014;41;35;47;26;22;5;moderne_format
04/06/2014;43;36;8;22;3;3;moderne_format
07/06/2014;5;37;45;38;21;2;moderne_format
09/06/2014;47;34;45;35;10;9;moderne_format
11/06/2014;22;9;42;15;32;6;moderne_format
14/06/2014;7;24;18;34;5;5;moderne_format
16/06/2014;5;37;16;42;3;1;moderne_format
18/06/2014;47;13;30;9;18;3;moderne_format
21/06/2014;11;3;30;29;32;1;moderne_format
23/06/2014;40;38;32;4;31;4;moderne_format
25/06/2014;5;4;23;30;41;4;moderne_format
28/06/2014;40;24;22;13;43;3;moderne_format
30/06/2014;47;27;5;24;46;2;moderne_format
02/07/2014;36;27;8;39;47;3;moderne_format
05/07/2014;25;11;7;33;3;6;moderne_format
07/07/2014;31;41;32;14;13;10;moderne_format
09/07/2014;8;6;36;4;34;5;moderne_format
12/07/2014;29;23;22;13;1;1;moderne_format
14/07/2014;21;41;32;38;37;9;moderne_format
16/07/2014;42;3;36;28;49;7;moderne_format
19/07/2014;8;44;29;43;45;6;moderne_format
21/07/2014;21;3;9;27;10;4;moderne_format
23/07/2014;1;32;8;15;24;6;moderne_format
26/07/2014;1;5;43;41;22;4;moderne_format
28/07/2014;45;14;1;42;43;9;moderne_format
30/07/2014;25;7;13;9;8;9;moderne_format
02/08/2014;25;32;4;8;41;10;moderne_format
04/08/2014;16;28;36;24;43;6;moderne_format
06/08/2014;13;41;34;21;15;8;moderne_format
09/08/2014;34;4;5;9;21;7;moderne_format
11/08/2014;36;32;11;46;25;7;moderne_format
13/08/2014;3;18;13;43;28;5;moderne_format
16/08/2014;22;40;23;37;9;4;moderne_format
18/08/2014;24;45;19;1;46;3;moderne_format
20/08/2014;22;33;31;41;15;4;moderne_format
23/08/2014;7;17;29;26;21;7;moderne_format
25/08/2014;26;9;45;31;43;1;moderne_format
27/08/2014;4;44;32;22;14;2;moderne_format
30/08/2014;25;40;30;36;6;8;moderne_format
01/09/2014;42;22;47;16;38;1;moderne_format
03/09/2014;10;38;20;4;13;4;moderne_format
06/09/2014;42;14;15;13;3;7;moderne_format
08/09/2014;1;40;17;43;42;10;moderne_format
10/09/2014;6;16;31;26;40;7;moderne_format
